vuln_id,cve,scanner,component,severity,state,disposition,title,justification,url
345912092,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:33,INFO,DISMISSED,Not applicable,Pod or Container Without LimitRange,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912092
345912091,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:14,INFO,DISMISSED,Not applicable,Missing AppArmor Profile,"Chart targets EKS; default EKS node AMIs (AL2/AL2023, Bottlerocket) do not load AppArmor, so the annotation would be inert. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912091
345912088,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:33,INFO,DISMISSED,Not applicable,Pod or Container Without ResourceQuota,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912088
345912086,,SAST / IaC,helm/nce-safe-simulator/templates/pvc.yaml:5,INFO,DISMISSED,Not applicable,Pod or Container Without LimitRange,"Namespace-admin policy, not an app-chart concern: the deployment declares explicit per-container resources.requests and resources.limits, so the workload is bounded. ResourceQuota/LimitRange are cluster-namespace objects owned by the cluster admin. Backfilled from the #287 triage record (security-fix-via-graph-eng.md); original dismissal 2026-07-31 carried no reason. Refs #304.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912086
346976723,,Secret Detection,—,CRITICAL,DISMISSED,False positive,GitLab personal access token,"Documentation placeholder (glpat-XXXX... spelling), not a credential. Defanged at HEAD by #292 (angle-bracket form); retained history immutably keeps the old spelling, so historic scans will keep matching it. Same disposition as the two 2026-07-30 placeholder findings.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/346976723
345912115,,Secret Detection,—,CRITICAL,DISMISSED,Used in tests,GitLab personal access token,"Documentation placeholder, not a credential: the glpat- example token in the sample config / README env-var instructions. The PAT rule matches the pattern regardless of content.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912115
345912114,,Secret Detection,—,CRITICAL,DISMISSED,Used in tests,GitLab personal access token,"Documentation placeholder, not a credential: the glpat- example token in the sample config / README env-var instructions. The PAT rule matches the pattern regardless of content.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912114
345912323,CVE-2026-56408,Container Scanning,libexpat1,HIGH,RESOLVED,—,CVE-2026-56408 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56408: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912323
345912252,CVE-2025-59375,Container Scanning,libexpat1,HIGH,RESOLVED,—,CVE-2025-59375 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2025-59375: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912252
345912229,CVE-2026-25210,Container Scanning,libexpat1,HIGH,RESOLVED,—,CVE-2026-25210 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-25210: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912229
345912221,CVE-2026-45186,Container Scanning,libexpat1,HIGH,RESOLVED,—,CVE-2026-45186 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-45186: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912221
345912320,CVE-2026-50219,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-50219 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-50219: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912320
345912296,CVE-2026-56406,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56406 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56406: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912296
345912289,CVE-2026-56405,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56405 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56405: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912289
345912287,CVE-2026-56410,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56410 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56410: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912287
345912283,CVE-2026-32777,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-32777 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-32777: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912283
345912280,CVE-2026-56131,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56131 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56131: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912280
345912242,CVE-2026-56407,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56407 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56407: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912242
345912235,CVE-2026-32778,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-32778 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-32778: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912235
345912204,CVE-2026-56403,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56403 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56403: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912204
345912189,CVE-2026-56412,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56412 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56412: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912189
345912174,CVE-2026-56409,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56409 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56409: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912174
345912155,CVE-2026-56404,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56404 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56404: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912155
345912146,CVE-2026-32776,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-32776 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-32776: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912146
345912140,CVE-2026-56132,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56132 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56132: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912140
345912120,CVE-2026-56411,Container Scanning,libexpat1,MEDIUM,RESOLVED,—,CVE-2026-56411 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-56411: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912120
345912255,CVE-2026-24515,Container Scanning,libexpat1,LOW,RESOLVED,—,CVE-2026-24515 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-24515: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912255
345912220,CVE-2026-41080,Container Scanning,libexpat1,LOW,RESOLVED,—,CVE-2026-41080 in registry.gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator:libexpat1,"libexpat1 CVE-2026-41080: fixed by the 2026.08.06 apt-debs closure (2.7.1-2 -> 2.8.2-1~deb13u1, F4). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912220
350829883,CVE-2026-67213,Dependency Scanning,nanoid,HIGH,RESOLVED,—,nanoid: custom generators can loop indefinitely when size is zero,"nanoid: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/350829883
350809246,CVE-2026-67214,Dependency Scanning,nanoid,HIGH,RESOLVED,—,nanoid: non-secure generators can loop indefinitely with negative size,"nanoid: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/350809246
349121488,CVE-2026-69152,Dependency Scanning,brace-expansion,HIGH,RESOLVED,—,"brace-expansion: DoS via unbounded intermediate arrays, bypassing the CVE-2026-14257 mitigation","brace-expansion: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121488
347705060,CVE-2026-18446,Dependency Scanning,fast-uri,HIGH,RESOLVED,—,fast-uri vulnerable to host confusion via backslash authority introducer,"fast-uri: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/347705060
345912084,CVE-2026-14257,Dependency Scanning,brace-expansion,HIGH,RESOLVED,—,brace-expansion: DoS via unbounded expansion length causing an out-of-memory process crash,"brace-expansion: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912084
345912083,CVE-2026-13676,Dependency Scanning,fast-uri,HIGH,RESOLVED,—,fast-uri vulnerable to host confusion via failed IDN canonicalization,"fast-uri: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912083
345912082,CVE-2026-16221,Dependency Scanning,fast-uri,HIGH,RESOLVED,—,fast-uri vulnerable to host confusion via literal backslash authority delimiter,"fast-uri: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912082
345912080,,Dependency Scanning,postcss,HIGH,RESOLVED,—,PostCSS: Path Traversal in Previous Source Map Auto-Loading (sourceMappingURL) leads to Arbitrary .map File Disclosure,"postcss: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912080
345912079,CVE-2021-43138,Dependency Scanning,async,HIGH,RESOLVED,—,Prototype Pollution in async,"async: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912079
347709854,CVE-2026-69153,Dependency Scanning,postcss,MEDIUM,RESOLVED,—,PostCSS: incomplete fix of GHSA-6g55-p6wh-862q — attacker-controlled sourceMappingURL reads arbitrary .map files when `from` is unset,"postcss: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/347709854
345912081,CVE-2026-13149,Dependency Scanning,brace-expansion,MEDIUM,RESOLVED,—,brace-expansion: DoS via exponential-time expansion of consecutive non-expanding {} groups,"brace-expansion: fixed in develop (cdk-dia removed / postcss>=8.5.23 / nanoid updated). Verified against the fixed-image scan, pipeline #2746483470 (develop @ 2dbd11f0).",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912081
349121555,,SAST / IaC,Dockerfile:109,CRITICAL,RESOLVED,—,Missing User Instruction,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/349121555
345912102,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:19,CRITICAL,RESOLVED,—,Privilege Escalation Allowed,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912102
345912365,,SAST / IaC,mixins/bootstrap.py:327,MEDIUM,RESOLVED,—,Allocation of resources without limits or throttling,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912365
345912363,,SAST / IaC,mixins/utils.py:235,MEDIUM,RESOLVED,—,Allocation of resources without limits or throttling,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912363
345912112,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:19,MEDIUM,RESOLVED,—,Seccomp Profile Is Not Configured,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912112
345912098,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:17,MEDIUM,RESOLVED,—,Service Account Token Automount Not Disabled,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912098
345912090,,SAST / IaC,helm/nce-safe-simulator/templates/deployment.yaml:19,MEDIUM,RESOLVED,—,NET_RAW Capabilities Not Being Dropped,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912090
345912087,,SAST / IaC,Dockerfile:34,MEDIUM,RESOLVED,—,Unpinned Package Version in Pip Install,"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912087
345912379,,SAST / IaC,mixins/tools.py:3757,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912379
345912375,,SAST / IaC,mixins/epics.py:154,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912375
345912374,,SAST / IaC,mixins/bootstrap.py:292,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912374
345912373,,SAST / IaC,mixins/issues.py:101,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912373
345912372,,SAST / IaC,mixins/epics.py:158,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912372
345912371,,SAST / IaC,mixins/milestones.py:177,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912371
345912370,,SAST / IaC,mixins/tools.py:1397,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912370
345912369,,SAST / IaC,mixins/epics.py:237,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912369
345912368,,SAST / IaC,mixins/bootstrap.py:250,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912368
345912367,,SAST / IaC,mixins/tools.py:1867,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912367
345912366,,SAST / IaC,mixins/bootstrap.py:637,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912366
345912364,,SAST / IaC,mixins/bootstrap.py:267,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912364
345912362,,SAST / IaC,mixins/issues.py:201,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912362
345912361,,SAST / IaC,mixins/bootstrap.py:314,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912361
345912360,,SAST / IaC,mixins/tools.py:1550,LOW,RESOLVED,—,Use of cryptographically weak pseudo-random number generator (PRNG),"This vulnerability was automatically resolved because its vulnerability type was disabled in this project or removed from GitLab's default ruleset. For details about SAST rule changes, see https://docs.gitlab.com/ee/user/application_security/sast/rules#important-rule-changes.",https://gitlab.com/gl-demo-ultimate-lmwilliams/nce-safe-simulator/-/security/vulnerabilities/345912360
